# Date: 19/07/01 ,Author: E.Hubble
# Wavelength (m) ,Observation: 19909,Observation: 27028,Observation: 16652,Observation: 31458,Observation: 47548,Observation: 21100,Observation: 11768,Observation: 36969,Observation: 36656,Observation: 14915,Observation: 16766,Observation: 18197,Observation: 30915,Observation: 41090,Observation: 48054,Observation: 39451,Observation: 36999,Observation: 23674,Observation: 23095,Observation: 30768,Observation: 31991,Observation: 31544,Observation: 38008,Observation: 16076,Observation: 43937,Observation: 42251,Observation: 36537,Observation: 15338,Observation: 23522,Observation: 47565
7.038000000000000421e-07,1.338973947790597379e+02,1.682993866712571673e+02,9.806927743598733116e+01,1.486912400704413812e+02,1.668376314027877072e+02,1.216628801297575535e+02,1.424765139777481977e+02,1.155383657337008145e+02,1.075987091374857130e+02,8.578077256462988487e+01,1.062068769156471433e+02,1.325423512532528889e+02,1.296066929624811053e+02,1.684972290079940080e+02,8.105078544210238078e+01,1.170632701537768128e+02,9.109842456681336387e+01,1.957317127954944169e+02,1.181698075489985911e+02,9.862456083947263608e+01,1.602198637824538423e+02,1.360457970738574716e+02,7.319006505644657068e+01,1.522445012873373003e+02,1.119064775489643750e+02,1.431885803669204620e+02,1.393907958114225494e+02,1.436547268962140720e+02,1.901145306121262308e+02,1.644175704274368286e+02
7.039000000000000496e-07,1.379747734897556768e+02,1.760527914016945772e+02,9.915810189294852250e+01,1.474241864972866267e+02,1.624928436328619910e+02,1.261815757021726370e+02,1.377281248252774617e+02,1.210730107285476862e+02,1.240322992846912484e+02,8.299457109943456601e+01,1.168230775591303114e+02,1.252629733411278465e+02,1.443275934897486934e+02,1.782071805801350024e+02,7.997587267189717863e+01,1.063007956640717850e+02,8.401243512267957669e+01,1.944344547866513153e+02,1.137367904282802726e+02,1.075053859614483258e+02,1.600603428333741078e+02,1.265820849412853732e+02,6.648091257723424974e+01,1.601827687164072529e+02,1.044626991753178942e+02,1.521412769930188915e+02,1.558334671290501490e+02,1.299578957916317563e+02,1.976818645960417200e+02,1.664158406928825400e+02
7.040000000000000571e-07,1.341957081837423402e+02,1.843627860636325693e+02,9.349917402998313776e+01,1.435706107766818889e+02,1.639702238984629616e+02,1.181999865481714949e+02,1.455694080456434278e+02,1.052278986407218611e+02,1.281067609470502191e+02,8.288940617406274214e+01,1.135921238663633943e+02,1.256270048860393018e+02,1.367737203763870752e+02,1.620208660497145559e+02,6.940226581427883445e+01,1.096707445523591957e+02,9.840033702952452188e+01,1.903545328329475694e+02,1.266255805176519260e+02,9.675052382514257943e+01,1.629173709643341681e+02,1.282672988800144083e+02,6.586253868411795054e+01,1.537469123172503203e+02,1.140706348724941819e+02,1.418487567264330949e+02,1.357549012559035191e+02,1.256885207998090266e+02,2.046679996234194618e+02,1.576634894435655667e+02
7.041000000000000646e-07,1.346209310677749613e+02,1.762608020295625693e+02,9.421805803037798910e+01,1.597528060031959853e+02,1.561875956501905591e+02,1.337840608661167039e+02,1.519105672236551925e+02,1.033936400995547160e+02,1.233194200632101172e+02,9.469744728488633712e+01,1.232835300354740440e+02,1.303463753930844859e+02,1.364767355973761198e+02,1.770527628907188671e+02,7.031648488140069730e+01,1.176973632040736106e+02,9.353395999213229572e+01,1.930019979546881359e+02,1.250922111420915570e+02,9.577179512180111942e+01,1.669915974653391970e+02,1.320976854692033555e+02,7.770185257803173329e+01,1.645150692314014691e+02,1.109796389501385221e+02,1.357953554382373511e+02,1.305298038041860877e+02,1.369703549958787789e+02,1.874151863318202231e+02,1.748973848374823774e+02
7.042000000000000721e-07,1.275918040897969661e+02,1.760110468059270943e+02,9.435955322530125500e+01,1.516282299537150209e+02,1.669973525503882286e+02,1.282692720161259103e+02,1.433375415442964709e+02,1.131580425243773647e+02,1.139919245005487340e+02,7.392186115810203262e+01,1.172768877049310703e+02,1.346851228727849445e+02,1.399582627119110612e+02,1.685322100543382362e+02,6.562421782285872496e+01,1.171000902974317341e+02,1.032084920098025549e+02,1.998035358268231789e+02,1.116663698265642495e+02,8.987610519285158261e+01,1.773580611260462661e+02,1.287646073932517652e+02,6.919169260448788350e+01,1.609461034705067561e+02,1.105832350899702590e+02,1.479928950266276786e+02,1.428793641166097927e+02,1.358681387057296206e+02,1.900609644356858325e+02,1.631247842733927484e+02
7.042999999999999737e-07,1.415920811513512945e+02,1.813464457513254899e+02,8.691626907460471330e+01,1.544586509894345738e+02,1.457501648361015043e+02,1.300532631321889312e+02,1.472518815851007048e+02,1.197808663764862587e+02,1.189090769958550737e+02,8.694117810312690153e+01,1.119642895174301458e+02,1.161559508451837956e+02,1.412552095004681689e+02,1.719912515246645057e+02,7.314396546156764600e+01,1.170051775675834875e+02,9.126916748039532479e+01,1.926243969475446249e+02,1.190009509602705009e+02,1.060976020536951552e+02,1.548527690095385196e+02,1.293088736862869439e+02,7.719093613198823789e+01,1.643204368970866369e+02,1.031190783907389203e+02,1.345385212750686037e+02,1.544551870226400467e+02,1.250730597045750159e+02,1.942512089498913497e+02,1.515986840550304180e+02
7.043999999999999813e-07,1.366089987223547837e+02,1.760932126384532808e+02,9.243745143681682919e+01,1.438959886243082451e+02,1.726664921190821929e+02,1.328123225508004168e+02,1.413491102536974608e+02,1.019276790889804971e+02,1.197599037554371364e+02,8.273772845191867020e+01,1.119304959207124739e+02,1.308913545767043445e+02,1.470584811656862314e+02,1.633542476401603381e+02,7.415266577317527208e+01,1.137071287976689291e+02,9.105575400489273363e+01,1.890989000169741132e+02,1.138732805080560411e+02,1.058267346941126590e+02,1.618524011414725123e+02,1.257670350059293582e+02,8.163946540275159691e+01,1.591982347497271633e+02,1.157853033715302900e+02,1.429440535952747098e+02,1.452543080252965240e+02,1.291846172528792920e+02,1.907674172308112190e+02,1.616699366288941633e+02
7.045000000000000946e-07,1.459063377520100175e+02,1.784057105769909413e+02,9.877913044408958854e+01,1.466422117371411389e+02,1.669403165037990107e+02,1.112772111606277434e+02,1.433100697869489863e+02,1.063885262909756335e+02,1.257169942259383646e+02,7.996530215638864547e+01,1.230642505597642327e+02,1.350921243379030443e+02,1.433261296199018773e+02,1.641799939162704902e+02,7.709365756758067789e+01,1.130489039671050477e+02,8.902241544913324844e+01,2.014195540916017251e+02,1.118108857195268229e+02,9.651228110496184343e+01,1.611359788877692836e+02,1.373798597915897801e+02,6.530536670670504407e+01,1.613968388515057768e+02,1.034363411001555448e+02,1.375151501589730856e+02,1.432538410865524838e+02,1.315262658186877616e+02,1.983500615143370851e+02,1.629761243612628618e+02
7.046000000000001022e-07,1.385700206936467680e+02,1.749634576144923415e+02,9.223243425790127503e+01,1.501245530080465187e+02,1.635363848934555904e+02,1.339794788792648035e+02,1.461785188972301910e+02,1.049961347225472252e+02,1.218213650161019501e+02,8.305632287367483002e+01,1.165721056189008635e+02,1.308783691827982523e+02,1.384873837493260282e+02,1.679277603583014979e+02,7.696719142104647915e+01,1.136617793298205328e+02,8.748218094557432778e+01,2.049571689331909567e+02,1.252052355201132343e+02,9.863758529364341143e+01,1.591172735025845668e+02,1.415196208681778387e+02,6.016600957038564701e+01,1.633129792232109594e+02,1.198081825637456603e+02,1.469187490270210219e+02,1.319913180398122279e+02,1.356321758656606278e+02,1.952420040686731966e+02,1.635720325481778161e+02
7.047000000000001097e-07,1.508056660945594274e+02,1.749554978818841562e+02,9.210677117307251649e+01,1.536103263675282449e+02,1.606983298442440571e+02,1.310400740391590375e+02,1.482553066237751977e+02,1.068331509501546890e+02,1.263623145432415384e+02,8.131655726173643473e+01,1.170450007733040252e+02,1.249708365651128616e+02,1.398443449582522646e+02,1.681075848237360049e+02,7.559686940868630245e+01,1.135569753464233287e+02,9.403347769324102501e+01,1.975421381067919810e+02,1.254971481129618383e+02,9.735824142989908125e+01,1.581086330926012238e+02,1.251982115633626478e+02,6.468221705871943072e+01,1.662489462232498170e+02,1.070079074898070246e+02,1.423138639084944543e+02,1.323383374512214914e+02,1.402056087383880651e+02,1.957318530418440048e+02,1.631197786851190017e+02
7.048000000000000113e-07,1.336975944638300859e+02,1.726019930003567708e+02,9.456868487050287797e+01,1.536717872520590333e+02,1.723317027053323045e+02,1.272340369954042387e+02,1.516647907482436608e+02,1.050374662824831944e+02,1.161525786351967895e+02,7.567450005684962377e+01,1.139373311457160298e+02,1.324370203512370665e+02,1.400902707007407741e+02,1.753422016286509688e+02,7.014807511383105521e+01,1.124992640055458963e+02,8.170016429158158644e+01,1.949373439332955229e+02,1.195932503950520100e+02,9.479132667755403929e+01,1.691793863095642223e+02,1.318410395380290936e+02,5.733991987046230321e+01,1.605435572317473714e+02,1.108376341947495689e+02,1.440193370545060247e+02,1.336899879019757975e+02,1.233600669187897267e+02,1.854568865255114360e+02,1.577924298638750145e+02
7.049000000000000188e-07,1.452680594342090501e+02,1.880308894785656264e+02,9.294550971687047536e+01,1.515441542540967248e+02,1.560522128607371997e+02,1.221809158772551740e+02,1.408584077777633752e+02,1.045003814502143911e+02,1.249019375382064680e+02,8.268193425534236951e+01,1.192053445520229076e+02,1.308424166714815726e+02,1.411599083906025953e+02,1.678445640999642876e+02,6.833911192734791484e+01,1.080876051435123912e+02,7.762609666446768131e+01,1.993453710974538637e+02,1.135797605055734749e+02,1.083191291351208747e+02,1.637924734578668904e+02,1.323992479680904921e+02,7.052272722864441334e+01,1.569098841254897820e+02,1.104677712957687277e+02,1.299387850919616483e+02,1.350643037563691848e+02,1.289725224424869339e+02,1.854283727873989562e+02,1.567371436235230817e+02
7.050000000000000263e-07,1.460039323848640151e+02,1.720580499235323941e+02,9.869538425925512115e+01,1.593406706193790967e+02,1.622874986410982387e+02,1.288032858206356934e+02,1.397707930804083958e+02,1.079427477842293115e+02,1.133901236519973992e+02,7.437220540456968365e+01,1.185301374290495318e+02,1.281326695719901920e+02,1.454188519959969312e+02,1.690898757295153985e+02,6.645839719914978616e+01,1.016970587361922611e+02,9.023060714567408525e+01,1.895761875350337107e+02,1.188909236716291673e+02,1.034397661919664273e+02,1.643128639487654254e+02,1.304055958301175338e+02,7.596713470432221982e+01,1.664642464719282486e+02,1.144254450715126126e+02,1.477773175683719842e+02,1.352102328285856743e+02,1.335033827154941832e+02,1.969734636336439735e+02,1.617315687929115597e+02
7.051000000000000338e-07,1.420414127754457638e+02,1.744702045290627552e+02,9.485477358573027118e+01,1.583295003531445104e+02,1.682729493535695724e+02,1.272608746154968458e+02,1.465214823318103186e+02,1.138493258789766998e+02,1.253672365223698648e+02,9.400581792659755820e+01,1.236603210099314225e+02,1.365698859018277744e+02,1.450571794280809570e+02,1.485818620156871646e+02,7.670611397532289288e+01,1.214259324667088009e+02,1.025163918031054067e+02,1.928819101608694382e+02,1.184956538643863126e+02,1.072847269544760138e+02,1.629627791413593343e+02,1.274395290677162222e+02,6.409369030157260738e+01,1.465190439633742017e+02,1.006923637997957428e+02,1.472998827602503980e+02,1.382636855870913166e+02,1.188590281898732570e+02,1.896001846553138250e+02,1.617745110278737002e+02
7.052000000000000414e-07,1.429701469478025331e+02,1.755819195375489699e+02,9.765149366161833200e+01,1.608078160559660716e+02,1.531700396048342725e+02,1.148144190644624700e+02,1.387952078019819453e+02,9.291307141516702472e+01,1.241602439214075133e+02,7.988702386086569618e+01,1.093466962287502042e+02,1.194998874141333260e+02,1.442461434288154010e+02,1.722983570248389640e+02,7.366069860021696059e+01,1.093063287466554954e+02,9.313042400430693135e+01,1.927830178967853385e+02,1.134038530280492267e+02,1.109197764079234361e+02,1.698387417032824374e+02,1.317721436534920088e+02,8.042846673467514051e+01,1.578170459888921755e+02,1.024538904318362853e+02,1.533266667272061170e+02,1.411443211644823919e+02,1.282198484055831216e+02,1.944279050697671209e+02,1.573319892265245130e+02
7.053000000000000489e-07,1.408111907556449012e+02,1.814201409207476843e+02,9.855890378766854099e+01,1.476388952030586665e+02,1.621443636293221573e+02,1.262088645523526793e+02,1.501959499514445611e+02,1.117768155318477881e+02,1.144658103803691631e+02,7.296429571605948183e+01,1.152636122295496364e+02,1.312008330349160303e+02,1.415540559939927618e+02,1.655568438957589024e+02,7.399429238734367686e+01,1.100259374991732102e+02,9.327261469605960542e+01,1.960652579199955596e+02,1.214040064584242486e+02,1.001688999514277754e+02,1.634712612112867305e+02,1.377382747839781700e+02,5.781916014116480085e+01,1.569155667554657327e+02,1.190023829441359737e+02,1.289867119054381988e+02,1.378081716411707021e+02,1.276170997055046286e+02,1.970747658685995987e+02,1.609618486355279572e+02
7.054000000000000564e-07,1.442611819713111458e+02,1.780493711593729245e+02,9.087204425792246809e+01,1.476522491200232707e+02,1.646997491351167184e+02,1.319802586445408394e+02,1.378992073696825003e+02,1.096053653553757101e+02,1.165370356361223543e+02,7.558066456804354516e+01,1.176583009001332698e+02,1.194742984051674313e+02,1.485846249904238050e+02,1.689097255479429975e+02,7.258981894041144756e+01,1.071830794567079863e+02,9.254513676290055457e+01,1.899831164752705774e+02,1.252772236815735880e+02,9.893247711000077516e+01,1.677542723128889293e+02,1.330554241192917857e+02,7.209767311280631930e+01,1.622096849412988604e+02,1.111634302017491507e+02,1.317129875674833954e+02,1.455272552236186527e+02,1.203824944411743161e+02,2.049554797526506889e+02,1.570543952413233342e+02
7.055000000000000639e-07,1.544060888153985047e+02,1.726911039126311778e+02,9.045538896746464275e+01,1.489825575303505900e+02,1.580599454334094958e+02,1.139098366873649724e+02,1.508523485663409929e+02,1.113554712623482459e+02,1.100336159652390791e+02,8.580819915819861876e+01,1.287924032809691255e+02,1.225479998907623980e+02,1.406350689289951674e+02,1.784316870710941032e+02,6.863130459641186576e+01,1.237490068842058690e+02,8.253547572819512368e+01,2.014945175584601316e+02,1.265592393104877544e+02,1.054744536342445400e+02,1.650008456546686375e+02,1.251913222130373811e+02,7.186310351922452355e+01,1.589522423345537732e+02,9.848864526438433131e+01,1.480535079120894295e+02,1.352174936647473942e+02,1.355216720051097923e+02,1.996304705034415861e+02,1.566454560866654049e+02
7.056000000000000714e-07,1.449184809908158797e+02,1.783469610950343451e+02,9.118792080663131117e+01,1.558036573838233778e+02,1.575688800942374144e+02,1.283177800679610243e+02,1.494431877855101902e+02,1.175001265166601314e+02,1.094383879038287262e+02,8.751932927670411289e+01,1.174373014897851277e+02,1.371353164494051100e+02,1.494257213410374163e+02,1.671220925786927012e+02,7.363514340332389452e+01,1.245302389208930549e+02,8.697509261555514115e+01,1.906982650008441169e+02,1.124349334313532580e+02,9.304201395922432027e+01,1.558989718567498244e+02,1.251811408579791447e+02,6.389299453568703058e+01,1.724697990836178008e+02,1.101213986094556248e+02,1.378655939106183439e+02,1.300893819442104586e+02,1.246460699248031574e+02,2.005917937598902938e+02,1.590811324206204631e+02
7.057000000000000789e-07,1.387627784733611236e+02,1.851341221612907191e+02,9.713109505682331246e+01,1.589334528018020194e+02,1.617730597882297729e+02,1.359103990114957412e+02,1.453971260633373106e+02,9.913261779185296518e+01,1.245907041766232766e+02,7.755791489028207764e+01,1.060288335945265459e+02,1.298267354797056328e+02,1.462437901388391310e+02,1.685758846015746428e+02,6.693564861977792191e+01,1.237016036752896611e+02,1.022925153990893534e+02,1.994207025308362802e+02,1.139067854270074349e+02,1.001560552089197671e+02,1.618099092409138393e+02,1.377983888466973497e+02,6.147025904954027453e+01,1.707910225101063588e+02,1.028903737879647196e+02,1.359731895849661214e+02,1.424026547116720849e+02,1.237251263282155236e+02,1.874724325629427142e+02,1.586196074476774527e+02
7.057999999999999806e-07,1.412611531574667652e+02,1.762001218481865976e+02,1.092023493486346979e+02,1.525241335197733292e+02,1.667636819060895164e+02,1.259836951824128448e+02,1.510563507171664526e+02,1.091413744979921177e+02,1.283515956335466228e+02,7.129867581148688771e+01,1.165372081247864742e+02,1.173903274698205621e+02,1.377154957744994874e+02,1.567561258634772798e+02,7.765895408784761855e+01,1.089837674222764718e+02,8.992003517862903550e+01,1.979198263267583684e+02,1.219996527858896229e+02,1.091263216129063522e+02,1.681332625207065803e+02,1.280550256153426290e+02,5.619150392252423387e+01,1.607191767767885437e+02,1.089739390211332903e+02,1.355430684846309362e+02,1.263302598884333747e+02,1.264854654696029854e+02,1.938811007254390688e+02,1.750445985520282193e+02
7.058999999999999881e-07,1.416419496686988282e+02,1.808175055690831812e+02,1.092523983522770834e+02,1.483679447516592518e+02,1.586330172813851220e+02,1.233351943893187013e+02,1.423043025721003687e+02,1.056064497342492245e+02,1.233248412564493037e+02,7.738798783251370139e+01,1.041351185403348723e+02,1.234242631175358724e+02,1.433028292808143362e+02,1.654149297938704990e+02,6.553112488672708480e+01,1.100746463118809828e+02,9.027735114492244861e+01,1.879220038098017938e+02,1.150339687357419081e+02,9.378423338408512677e+01,1.614535088670329515e+02,1.131838695246133568e+02,8.191616340399242802e+01,1.712143350763223850e+02,1.131553076273041540e+02,1.337414256653279381e+02,1.391775240165443961e+02,1.377887375934212173e+02,1.856765434289068821e+02,1.561953466023722967e+02
